ra,dec,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,astrometric_sigma5d_max,astrometric_excess_noise,visibility_periods_used,astrometric_matched_observations,astrometric_n_good_obs_al,astrometric_sigma5d_max,bp_rp,g_rp,source_id,original_ext_source_id,tmass_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,tmass_oid,designation,ra,dec,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,j_date,source_id,original_ext_source_id,sdssdr9_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,sdssdr9_oid,obj_id,ra,dec,mjd,r_mag,r_mag_error,i_mag,i_mag_error,z_mag,z_mag_error,objc_type,source_id,original_ext_source_id,allwise_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,allwise_oid,designation,ra,dec,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,cc_flags,w1mjd_mean,w2mjd_mean,w3mjd_mean,tmass_key
38.377902539459775,22.15274298576616,89186168428165632,44.23120238704188,0.17894972829282385,154.33598504240155,0.3306388174874763,-275.3055298618963,0.3269467287394956,16.738747,0.37351304,0.7764496603143073,8,12,102,0.37351304,4.7475977,1.5443945,89186168428165632,02333051+2209144,358746050,1,0,1,358746050,02333051+2209144,38.377142,22.154016,12.65,0.021,12.103,0.019,11.739,0.018,2451135.8523,89186168428165632,1237666276356325694,250880778,1,0,1,250880778,1237666276356325694,38.37741476863721,22.153557523134634,53269.0,19.119888,0.016539235,16.128334,0.012851186,14.613403,0.017438756,6,89186168428165632,J023330.64+220911.2,514230487,1,0,1,514230487,J023330.64+220911.2,38.3776706,22.1531201,11.518,0.022,11.272,0.022,10.971,0.13,0000,55414.34702072,55419.90559532,55254.05581405,
118.72570606758772,19.23438968201245,670216834655936128,50.33580850198642,0.30947013334382023,96.89802575083314,0.5246841703442902,-453.1158441209303,0.38339439149805443,7.460537,0.26602727,1.275383045545608,12,25,222,0.26602727,1.1603236,0.63353586,670216834655936128,07545406+1914114,350443547,1,0,1,350443547,07545406+1914114,118.725253,19.2365,6.041,0.02,5.596,0.024,5.454,0.018,2451114.9421,670216834655936128,1237664093967614027,228925023,1,1,1,228925023,1237664093967614027,118.72529615755262,19.23582426670427,52994.0,11.120744,5.280713E-4,9.447523,2.055193E-4,8.1557,1.1934518E-4,3,670216834655936128,J075454.12+191406.2,497697720,1,0,1,497697720,J075454.12+191406.2,118.7255293,19.2350774,5.432,0.175,5.293,0.06,5.457,0.015,0000,55297.82974246,55297.82974246,55297.82974246,
247.89460533922556,17.56008207953693,4467057362718750080,59.468538032252106,0.0922494147224098,-324.75918226458595,0.3162797814783608,-810.539749554218,0.1642202636895036,11.653762,0.1904112,0.17817153889788856,11,26,210,0.1904112,2.5622244,1.1470394,4467057362718750080,16313507+1733494,345592663,1,0,1,345592663,16313507+1733494,247.896165,17.563745,8.926,0.019,8.431,0.016,8.178,0.017,2451239.9793,4467057362718750080,1237665537618739285,216433136,1,0,1,216433136,1237665537618739285,247.8956115685238,17.562606234755354,53168.0,12.233159,3.2349257E-4,10.968336,2.0831345E-4,11.732938,7.17934E-4,6,4467057362718750080,J163134.82+173340.5,488137266,1,0,1,488137266,J163134.82+173340.5,247.8951006,17.5612541,8.033,0.022,7.846,0.019,7.73,0.021,0000,55333.11028988,55333.11028988,55248.43133453,
337.1921692102889,18.931147150003653,2738145555048846080,44.898398754343866,0.05072849522421312,167.37598335846448,0.07954855817893768,-127.66189515198091,0.07166707701935693,10.009292,0.056786,0.0,8,12,102,0.056786,1.9401474,0.9438839,2738145555048846080,22284590+1855544,349563138,1,0,1,349563138,22284590+1855544,337.19129,18.931799,7.819,0.027,7.172,0.021,6.978,0.017,2450724.6425,2738145555048846080,1237680296734818442,226669071,2,0,1,226669071,1237680296734818442,337.19191369924545,18.931325471980358,55121.0,10.159548,1.2833152E-4,9.425005,1.0285785E-4,9.804792,2.7079805E-4,6,2738145555048846080,J222846.06+185552.7,495971690,1,0,1,495971690,J222846.06+185552.7,337.1919419,18.9313252,6.89,0.065,6.852,0.02,6.786,0.016,0000,55355.61518211,55355.61518211,55355.61217811,1265186388
168.16228598640677,18.934871167766865,3972130276695660288,59.938933164487224,0.05269735880583377,-21.024698714304687,0.1079950922539705,6.5178997666903165,0.09513216227956967,9.878296,0.06558237,0.0,8,13,111,0.06558237,2.1823359,1.0259647,3972130276695660288,11123898+1856054,349571882,1,0,1,349571882,11123898+1856054,168.162452,18.934843,7.445,0.024,6.807,0.024,6.579,0.023,2451545.9025,3972130276695660288,1237668293372543116,226695281,1,0,1,226695281,1237668293372543116,168.16228053486486,18.934834675048815,53500.0,10.172306,1.24455E-4,9.305137,9.363592E-5,9.380922,2.3108466E-4,6,3972130276695660288,J111238.95+185605.5,495992472,1,0,1,495992472,J111238.95+185605.5,168.1623243,18.9348668,6.473,0.086,6.363,0.024,6.384,0.016,0000,55344.80689187,55344.80689187,55344.80689187,931953733
4.064215141168221,19.857147185901958,2797745549200763520,65.72221869111931,0.10066954679283417,714.5070619260871,0.15989352570825316,-761.4165025612053,0.16387674944556915,10.896764,0.11114832,0.3158193573691114,10,50,415,0.11114832,2.848174,1.210968,2797745549200763520,00161455+1951385,352240780,1,0,1,352240780,00161455+1951385,4.060655,19.860714,7.875,0.019,7.322,0.018,7.087,0.023,2451086.79,2797745549200763520,1237680246279176252,233591224,1,0,1,233591224,1237680246279176252,4.062967741479895,19.858330220213492,55119.0,11.412387,0.0029948584,11.0213785,0.0030928974,9.704803,0.007845219,3,2797745549200763520,J001615.17+195129.4,501247317,1,0,1,501247317,J001615.17+195129.4,4.063211,19.8581856,6.833,0.065,6.725,0.021,6.697,0.018,hh00,55379.86022379,55379.61217379,55379.55152929,
148.56502636739646,20.425696305008906,627983081202284928,44.979310110675804,0.09073336218756933,36.967677796529514,0.12987447590282877,-26.869547404010447,0.13829666944807242,11.626103,0.08477259,0.14073484379682147,7,10,87,0.08477259,2.5159397,1.1370974,627983081202284928,09541556+2025328,353856642,1,0,1,353856642,09541556+2025328,148.564845,20.425802,8.911,0.039,8.314,0.021,8.016,0.017,2450836.9206,627983081202284928,1237667541753069599,237883261,1,0,1,237883261,1237667541753069599,148.56492429702132,20.425733458858737,53405.0,12.088596,2.9680473E-4,10.888552,1.9079307E-4,10.625285,3.9523694E-4,6,627983081202284928,J095415.59+202532.6,504470288,1,0,1,504470288,J095415.59+202532.6,148.5649884,20.4257378,7.93,0.024,7.812,0.02,7.704,0.019,0000,55325.35739288,55416.61892317,55325.35739288,153732350
36.929302225402445,21.260310932965325,87721447141263744,37.82802777550285,0.06650327687784806,-51.958251079341366,0.1044967467196042,-263.0472140985971,0.07929223544381421,12.721045,0.061665837,0.11053257109868402,8,14,123,0.061665837,2.5339813,1.1449318,87721447141263744,02274309+2115419,356232365,1,0,1,356232365,02274309+2115419,36.929565,21.261639,10.029,0.022,9.447,0.022,9.206,0.018,2450741.8746,87721447141263744,1237666274745188451,244138356,1,0,1,244138356,1237666274745188451,36.92946138329711,21.26111134525413,53269.0,13.231252,5.712576E-4,11.99814,3.280564E-4,12.225815,0.0010587767,6,87721447141263744,J022743.04+211538.4,509185982,1,0,1,509185982,J022743.04+211538.4,36.9293629,21.260688,9.036,0.023,8.874,0.02,8.755,0.024,0000,55408.24482157,55407.7823498,55308.94581621,
126.32938857668968,21.263016115952365,664214600677732864,92.22424739541493,1.1839510148849914,-508.5043367548457,1.7598855951214754,-303.68844402862743,1.3108842363330482,20.447504,1.6416867,2.3886344365918895,9,21,184,1.6416867,2.5865421,1.9072495,664214600677732864,08251968+2115521,356240477,1,0,1,356240477,08251968+2115521,126.332019,21.264479,15.1,0.034,13.792,0.032,13.028,0.026,2450822.9003,664214600677732864,1237664835925836294,244159323,1,0,1,244159323,1237664835925836294,126.3310787713921,21.263967923558283,53081.0,23.35606,0.3119996,20.5863,0.043357465,17.848446,0.023498805,6,664214600677732864,J082519.23+211548.3,509201627,1,0,1,509201627,J082519.23+211548.3,126.3301355,21.2634308,12.091,0.023,11.573,0.021,10.509,0.096,0000,55385.98616907,55385.98616907,55304.07117718,
14.162971839607525,17.458453228384794,2787758616366123136,54.70793825019666,0.07959392520212986,683.2854751565618,0.14430664973354884,-291.81913125936586,0.12367778004499963,12.347901,0.09394307,0.19920273718927367,9,19,164,0.09394307,2.9001331,1.237092,2787758616366123136,00563841+1727347,345295457,1,0,1,345295457,00563841+1727347,14.160076,17.459644,9.285,0.024,8.655,0.033,8.374,0.026,2451877.7933,2787758616366123136,1237679168765231174,215657071,1,0,1,215657071,1237679168765231174,14.161640806480591,17.458968988786776,54804.0,13.143562,8.729451E-4,11.629154,5.7828135E-4,10.9032345,5.519765E-4,6,2787758616366123136,J005638.87+172731.8,487549498,1,0,1,487549498,J005638.87+172731.8,14.1619902,17.458835,8.236,0.022,8.094,0.019,7.957,0.02,0000,55411.93751097,55411.93751097,55324.44426564,
230.96130217016736,17.460534669671276,1208695640675619584,89.17503342064842,0.08438657148128215,-392.16489426143465,0.13255418340825115,-1258.7343753648795,0.17270923043723188,12.206602,0.0948584,0.23692082072408663,11,16,138,0.0948584,3.0671196,1.2715998,1208695640675619584,15235112+1727569,345313084,1,0,1,345313084,15235112+1727569,230.96304,17.46582,9.105,0.024,8.62,0.032,8.279,0.023,2451660.7834,1208695640675619584,1237665565540352058,215698191,1,0,1,215698191,1237665565540352058,230.96252698339978,17.464401244709247,53170.0,14.305095,9.4570057E-4,11.455549,2.580947E-4,10.74198,4.053691E-4,6,1208695640675619584,J152350.85+172744.4,487569713,1,0,1,487569713,J152350.85+172744.4,230.9618867,17.4623342,8.137,0.024,7.921,0.02,7.751,0.018,0000,55318.67047139,55318.67047139,55318.67047139,
328.2722809769811,20.930086277429,1781003885454165888,42.9158298129868,0.052993158138117606,-5.20570392708461,0.07050327415638244,-100.49578059248473,0.07548872073574849,7.9014606,0.04738485,0.0,9,14,125,0.04738485,1.1134481,0.60798645,1781003885454165888,21530535+2055499,355291276,1,0,1,355291276,21530535+2055499,328.272323,20.930555,6.531,0.026,6.097,0.026,5.952,0.02,2451334.9641,1781003885454165888,1237666245754028152,241660591,1,0,1,241660591,1237666245754028152,328.2721000082082,20.930393687487687,53265.0,11.21444,6.151162E-4,13.421083,1.0858105,8.555356,1.6032002E-4,3,1781003885454165888,J215305.34+205548.8,507319258,1,0,1,507319258,J215305.34+205548.8,328.2722612,20.9302359,5.971,0.109,5.91,0.042,5.965,0.015,0000,55346.46421013,55346.46421013,55346.51868394,701705958
214.41649503469327,20.941453473695052,1252253931976731904,36.090297611236046,0.04291943024088856,-136.3547347866026,0.07795127745053097,-614.687047976123,0.08912545797613416,12.404853,0.05689817,0.08024536482692281,12,22,191,0.05689817,2.383788,1.1094999,1252253931976731904,14174013+2056398,355330467,1,0,1,355330467,14174013+2056398,214.417217,20.944397,9.819,0.021,9.29,0.02,9.062,0.017,2450948.8355,1252253931976731904,1237667910068338724,241755696,1,0,1,241755696,1237667910068338724,214.41691534590632,20.943178286175222,53462.0,12.81862,4.2672694E-4,11.707022,2.821932E-4,11.180848,4.9342617E-4,6,1252253931976731904,J141740.01+205632.2,507387510,1,0,1,507387510,J141740.01+205632.2,214.4167143,20.9423047,8.919,0.023,8.757,0.02,8.65,0.024,0000,55396.63198368,55396.63198368,55310.79453274,
148.47829106633364,20.948024604477784,628080246633611520,104.50132479441496,0.11527223206845376,-345.9164856042553,0.21236550452357242,392.7972526522549,0.30587955366022695,12.377964,0.22378945,0.19210895232234446,7,10,85,0.22378945,3.2036257,1.2988844,628080246633611520,09535523+2056460,355335287,1,0,1,355335287,09535523+2056460,148.480133,20.946114,9.208,0.022,8.6,0.021,8.326,0.018,2450836.9161,628080246633611520,1237667542289940545,241783107,1,0,1,241783107,1237667542289940545,148.47934752402432,20.94687844503584,53405.0,13.374049,5.6080346E-4,11.644106,2.6911809E-4,12.323393,9.922849E-4,6,628080246633611520,J095354.91+205650.9,507416692,1,0,1,507416692,J095354.91+205650.9,148.4788114,20.9474852,8.126,0.023,7.916,0.02,7.783,0.02,0000,55416.34571126,55416.34571126,55325.09284822,
281.8522947022785,20.949996829214612,4530873876601669504,37.617595846192856,0.044460791101012136,256.1583692252615,0.05846287190903863,-292.46969545008614,0.07084181665776754,11.69843,0.046792783,0.14192289626137003,15,38,311,0.046792783,2.196844,1.0412626,4530873876601669504,18472422+2057053,355350497,1,0,1,355350497,18472422+2057053,281.850922,20.95149,9.323,0.022,8.685,0.02,8.49,0.018,2450608.9284,4530873876601669504,1237672156159672945,241812178,1,0,1,241812178,1237672156159672945,281.851623959683,20.95075040818506,53904.0,14.438222,1.0858365,10.384841,5.0552824E-4,11.903151,0.017466966,6,4530873876601669504,J184724.45+205701.4,507433287,1,0,1,507433287,J184724.45+205701.4,281.8519151,20.9504145,8.332,0.023,8.209,0.019,8.108,0.019,0000,55362.00865221,55362.00865221,55291.22552289,
162.13681402482362,19.150106396719735,3986412584848128000,43.26363779334844,0.05826896048545237,233.77560065242642,0.11256365182904934,-106.78218664218998,0.08455539852192294,12.290439,0.06716586,0.11758624352074958,9,13,115,0.06716586,2.6091099,1.1672983,3986412584848128000,10483255+1909022,350195679,1,0,1,350195679,10483255+1909022,162.135656,19.150629,9.491,0.024,8.925,0.022,8.677,0.02,2450842.9236,3986412584848128000,1237668294443859971,228296274,1,0,1,228296274,1237668294443859971,162.13611008790085,19.150384741816655,53500.0,12.872377,4.5406478E-4,13.432315,7.848526E-4,12.59941,0.0011697399,6,3986412584848128000,J104832.76+190900.8,497216061,1,0,1,497216061,J104832.76+190900.8,162.1365051,19.1502492,8.511,0.023,8.374,0.019,8.256,0.027,0000,55459.82755151,55448.6369627,55339.5343381,
202.6271350341416,19.15393401845427,3746973763029907328,66.75311814981362,0.08129046441607254,-503.6461861774464,0.16234881449862326,-1283.4161870416815,0.06539095021391955,13.219247,0.15359788,0.5562981793340691,16,78,680,0.15359788,3.1227493,1.2885914,3746973763029907328,13303106+1909340,350220787,1,0,1,350220787,13303106+1909340,202.629426,19.159454,10.065,0.022,9.543,0.032,9.221,0.022,2451555.9733,3746973763029907328,1237668298211393547,228348649,1,0,1,228348649,1237668298211393547,202.62860402235054,19.157564149830314,53500.0,14.1156,9.3777577E-4,12.46793,5.827751E-4,12.927022,0.0015742732,6,3746973763029907328,J133030.68+190920.4,497246823,1,0,1,497246823,J133030.68+190920.4,202.6278509,19.1556902,9.007,0.024,8.82,0.02,8.656,0.022,0000,55419.05828739,55419.05828739,55377.45812965,
179.36877743935108,19.98413442554559,3975266461816068864,35.9113614729463,0.06175845791714958,-386.97250990573406,0.08492481851265123,53.77182413378783,0.05856334573052008,7.8312526,0.049192693,0.0,11,31,269,0.049192693,1.0223432,0.57091427,3975266461816068864,11572894+1959021,352594504,1,0,1,352594504,11572894+1959021,179.370621,19.983917,6.552,0.026,6.162,0.016,6.093,0.017,2451304.6886,3975266461816068864,1237668298201759847,234542061,1,0,1,234542061,1237668298201759847,179.36980104396628,19.984019910045546,53500.0,8.00612,4.982985E-5,7.780006,5.4899305E-5,7.8746347,1.17605305E-4,3,3975266461816068864,J115728.65+195902.6,501965233,1,0,1,501965233,J115728.65+195902.6,179.3693755,19.9840688,6.131,0.101,6.022,0.042,6.098,0.015,0000,55354.06879398,55354.06879398,55354.06879398,
322.40793313498233,17.644925208123574,1784473016438653056,147.6126435927061,0.0978581957744425,1007.0167080301983,0.13938290691041624,378.7773555130868,0.16073703431258202,9.100759,0.091266796,0.21747105678285664,8,11,96,0.091266796,2.6573505,1.167285,1784473016438653056,21293671+1738353,345819204,1,0,1,345819204,21293671+1738353,322.402969,17.643166,6.249,0.021,5.737,0.024,5.453,0.02,2451080.6887,1784473016438653056,1237666243603792170,217043239,1,0,1,217043239,1237666243603792170,322.40477544533246,17.643782139351238,53265.0,9.530286,1.7896302E-4,8.4790535,1.257738E-4,8.822584,2.0602217E-4,3,1784473016438653056,J212937.55+173839.8,488614040,1,0,1,488614040,J212937.55+173839.8,322.4064715,17.6444153,5.298,0.198,4.921,0.081,5.065,0.014,0000,55338.54773822,55338.54773822,55338.53871461,
166.00557537887565,19.989888091997344,3985153334796556928,55.91602346082883,0.4448052380644747,54.9498114300368,1.0337863371336353,121.9507168972464,0.6794844725786104,19.60767,0.9304706,1.6565830570746127,10,18,149,0.9304706,3.9223251,1.6686535,3985153334796556928,11040127+1959217,352610057,1,0,1,352610057,11040127+1959217,166.005307,19.989378,14.38,0.026,13.476,0.034,12.95,0.029,2451662.7659,3985153334796556928,1237668294982369474,234583684,1,0,1,234583684,1237668294982369474,166.00537760839777,19.9895305126514,53500.0,21.71459,0.083469875,19.322533,0.020745536,17.195906,0.018623987,6,3985153334796556928,J110401.31+195922.9,501997377,1,0,1,501997377,J110401.31+195922.9,166.005495,19.9897138,12.345,0.023,12.084,0.023,11.771,0.262,0000,55433.4969183,55433.4969183,55342.55779505,1119232797
282.4764462296765,18.673427395429307,4518262684390915200,83.88297349028275,0.0716927859827293,-109.30273760942038,0.09741513563447518,-278.6461175082467,0.11022649456650044,12.544146,0.0660878,0.20312491218948972,12,39,340,0.0660878,3.1486921,1.2938166,4518262684390915200,18495449+1840295,348816349,1,0,1,348816349,18495449+1840295,282.477057,18.674862,9.38,0.023,8.815,0.026,8.509,0.018,2450608.9509,4518262684390915200,1237666209787480066,224754568,1,0,1,224754568,1237666209787480066,282.4767608539703,18.674269091290785,53263.0,13.407266,0.024897087,14.708507,1.0865359,11.723417,0.0073498134,6,4518262684390915200,J184954.39+184025.8,494499601,1,0,1,494499601,J184954.39+184025.8,282.4766435,18.6738375,8.278,0.023,8.107,0.02,7.945,0.019,0h00,55348.25954208,55348.25954208,55291.81939267,
338.95616672470453,18.67511738141136,2833919859711849600,39.94905242648144,0.14069249967369815,330.7845974632336,0.19607820324971723,30.73785553031713,0.17626466734295598,16.45334,0.18899934,0.5819866272121939,8,14,124,0.18899934,4.4119234,1.5065222,2833919859711849600,22354905+1840298,348816688,1,0,1,348816688,22354905+1840298,338.954416,18.674967,12.393,0.02,11.773,0.022,11.365,0.02,2450725.6704,2833919859711849600,1237680268817334964,224760749,1,0,1,224760749,1237680268817334964,338.9556041088524,18.67508822064615,55120.0,18.346811,0.017360974,15.809381,0.011388568,14.353874,0.021921642,6,2833919859711849600,J223549.36+184030.2,494506658,1,0,1,494506658,J223549.36+184030.2,338.9556897,18.6750813,11.177,0.024,10.965,0.021,10.609,0.085,0000,55442.81278661,55442.81278661,55357.19021625,
112.91083904820279,16.732137119456578,3169197926101007232,37.71965108441931,0.07473472478385301,132.83884343514003,0.12736150242385788,-440.9976474282946,0.10717985865237852,13.276394,0.12782827,0.4515721753450378,11,18,157,0.12782827,3.0147457,1.2711601,3169197926101007232,07313844+1644034,343197913,1,0,1,343197913,07313844+1644034,112.910176,16.734282,10.124,0.02,9.493,0.02,9.206,0.017,2450741.9912,3169197926101007232,1237660764291924056,210196647,1,0,1,210196647,1237660764291924056,112.91034868717965,16.733655335430566,52639.0,14.216916,0.0011827048,12.509471,4.257162E-4,12.163965,9.518814E-4,6,3169197926101007232,J073138.55+164357.9,483370368,1,0,1,483370368,J073138.55+164357.9,112.9106373,16.7327513,9.029,0.023,8.886,0.019,8.71,0.027,0000,55384.60738718,55384.60738718,55293.03816152,
30.871183898523253,21.57125231499336,94546596851142400,40.406747840153066,0.1250094572596874,353.0971820778162,0.24261825554544592,-14.827688121219762,0.19006032586217403,15.26952,0.22080307,0.7192505083170206,9,14,123,0.22080307,3.722784,1.3967724,94546596851142400,02032864+2134168,357113021,1,0,1,357113021,02032864+2134168,30.869345,21.571337,11.661,0.023,11.033,0.024,10.714,0.018,2450740.7579,94546596851142400,1237666273669021868,246463329,1,0,1,246463329,1237666273669021868,30.870057928113226,21.571300968937063,53269.0,16.69627,0.012922571,14.594788,0.010699455,13.402063,0.017012723,6,94546596851142400,J020328.96+213416.6,510941120,1,0,1,510941120,J020328.96+213416.6,30.8706787,21.5712809,10.496,0.023,10.29,0.02,10.087,0.051,0000,55397.26563085,55397.26563085,55319.43026727,
285.7980628290098,21.58021609717736,4520556574891724928,35.6637267477995,0.0382081205857314,7.498846919889848,0.04166630242994632,-15.271582330548513,0.06114265684446493,13.261637,0.06584338,0.2868467968036005,17,82,715,0.06584338,2.8293228,1.2297325,4520556574891724928,19031152+2134490,357138244,1,0,1,357138244,19031152+2134490,285.798023,21.580303,10.281,0.021,9.706,0.02,9.47,0.017,2450608.9627,4520556574891724928,1237672154013567686,246530777,1,0,1,246530777,1237672154013567686,285.7980349212091,21.58025565474135,53904.0,13.991933,0.0021929701,14.95655,0.011771238,11.72833,0.03474285,6,4520556574891724928,J190311.53+213448.8,510991766,1,0,1,510991766,J190311.53+213448.8,285.7980443,21.5802376,9.306,0.022,9.126,0.019,9.029,0.029,HH00,55390.63650752,55390.63650752,55297.55344058,1337245547
45.954561423135765,20.11058825366808,60186343087140096,46.79302047822508,0.061370669369131735,31.663445023460707,0.20630625669295402,-64.96640868210707,0.129430217721554,8.236252,0.13532127,0.0,8,14,119,0.13532127,1.3463631,0.7193346,60186343087140096,03034904+2006393,352957485,1,0,1,352957485,03034904+2006393,45.954352,20.11092,6.61,0.023,6.065,0.02,5.957,0.018,2450745.8712,60186343087140096,1237673285197168667,235499271,1,0,1,235499271,1237673285197168667,45.954478294268824,20.1108067928487,54029.0,11.686606,5.451869E-4,7.872719,5.6271598E-5,8.844677,1.8033998E-4,3,60186343087140096,J030349.09+200638.5,502686429,1,0,1,502686429,J030349.09+200638.5,45.9545495,20.1107147,5.974,0.108,5.899,0.046,5.946,0.015,0000,55336.08649511,55336.08649511,55230.55407265,1287692434
153.97606136160383,17.49087975875611,622339455521105280,71.34799682855817,0.08412622597285233,290.8352422949984,0.14751278442134763,6.245450199186073,0.15776313355619034,11.604915,0.10243431,0.13989760262839482,7,9,77,0.10243431,2.7451868,1.1949272,622339455521105280,10155390+1729271,345384877,1,0,1,345384877,10155390+1729271,153.974585,17.490881,8.696,0.02,8.147,0.046,7.861,0.023,2450786.0107,622339455521105280,1237670965391523870,215897491,1,0,1,215897491,1237670965391523870,153.97526194621778,17.490864513541357,53710.0,12.260783,3.311304E-4,10.885668,1.8938888E-4,10.289036,3.4685127E-4,6,622339455521105280,J101554.16+172927.2,487734122,1,0,1,487734122,J101554.16+172927.2,153.9756673,17.490895,7.653,0.029,7.538,0.02,7.45,0.018,0000,55330.96508108,55430.34919263,55330.96508108,
11.340843259949887,16.578887059535077,2781513733917711616,65.01507356665644,0.22742614998699207,358.9172885759151,0.4028412929824453,-48.073618522468905,0.24038095731619322,18.16836,0.38204578,0.9243853121436468,12,49,430,0.38204578,4.4517,1.6280041,2781513733917711616,00452143+1634446,342747981,1,0,1,342747981,00452143+1634446,11.339304,16.579082,13.059,0.022,12.059,0.035,11.366,0.021,2451865.6681,2781513733917711616,1237679167690375412,209019850,1,0,1,209019850,1237679167690375412,11.340145844690426,16.5789517579768,54804.0,20.247759,0.031489003,17.767399,0.01353118,15.765127,0.015780494,6,2781513733917711616,J004521.68+163444.2,482484889,1,0,1,482484889,J004521.68+163444.2,11.3403542,16.5789511,10.782,0.023,10.398,0.02,9.794,0.051,0000,55472.06170741,55472.06170741,55387.23195839,
344.1403716631478,16.552208873865194,2828928008202069376,145.61065949402743,0.03884082306491764,-1034.8028466619114,0.07036806054239943,-283.9978447623532,0.05753999520650184,7.7931223,0.04624109,0.0,10,20,177,0.04624109,2.155254,1.0290961,2828928008202069376,22563497+1633130,342674068,1,0,1,342674068,22563497+1633130,344.14571,16.553623,5.36,0.02,4.8,0.036,4.523,0.016,2450714.6942,2828928008202069376,1237680092189163628,208816985,1,0,1,208816985,1237680092189163628,344.1419536327093,16.552592742643913,55101.0,8.09033,4.9149592E-5,11.151256,6.854323E-4,7.053756,8.136128E-5,3,2828928008202069376,J225634.03+163309.3,482332711,1,0,1,482332711,J225634.03+163309.3,344.1418277,16.5526073,4.396,0.353,4.172,0.077,4.271,0.015,h000,55360.90797278,55360.90797278,55360.93503203,
124.28390431004009,17.29857677897217,656248020460761472,35.21574860268788,0.041599062329366235,111.78474209707986,0.06774050731418685,-110.67688677705259,0.04565220535199762,9.059714,0.04601594,0.0,12,27,236,0.04601594,1.3861275,0.7366924,656248020460761472,08170801+1717566,344833185,1,0,1,344833185,08170801+1717566,124.283403,17.299063,7.404,0.024,6.843,0.017,6.726,0.018,2451103.0074,656248020460761472,1237667142323077146,214444969,1,0,1,214444969,1237667142323077146,124.28358638771049,17.29887731450861,53351.0,9.043728,7.187212E-5,8.6779375,7.406125E-5,9.131605,1.9885424E-4,6,656248020460761472,J081708.09+171755.4,486622626,1,0,1,486622626,J081708.09+171755.4,124.2837328,17.2987363,6.675,0.068,6.694,0.022,6.7,0.017,0000,55303.23386266,55303.23386266,55303.23386266,386434216
242.10384866652367,19.96322937153172,1204754033223498624,36.90443727946492,0.22210661203245058,277.26234652748576,0.26655481934373815,15.591043255351343,0.259736108686024,17.888134,0.2798048,0.9176567291459148,14,25,217,0.2798048,4.85376,1.6104851,1204754033223498624,16082459+1957473,352534624,1,0,1,352534624,16082459+1957473,242.102493,19.963152,13.516,0.026,12.817,0.03,12.351,0.025,2451219.03,1204754033223498624,1237665230521303477,234383128,1,0,1,234383128,1237665230521303477,242.10293617866785,19.96316193113994,53120.0,20.290005,0.026573619,17.398985,0.011761316,15.594426,0.01932589,6,1204754033223498624,J160824.82+195747.5,501846312,1,0,1,501846312,J160824.82+195747.5,242.10343,19.9632171,12.052,0.022,11.78,0.021,11.599,0.18,0000,55328.04037605,55328.04037605,55241.50680831,
338.63383042409754,19.969476310247018,2834386568038204416,40.80584006618931,0.07274714766974337,119.96404959530659,0.09594351220411979,-203.69810723425485,0.09709302430862898,13.558413,0.10300215,0.3365138567307803,8,14,122,0.10300215,2.97398,1.2604752,2834386568038204416,22343196+1958137,352555801,1,0,1,352555801,22343196+1958137,338.63318,19.970499,10.504,0.02,9.969,0.024,9.653,0.018,2450725.6598,2834386568038204416,1237680297809215704,234433635,1,0,1,234433635,1237680297809215704,338.633631343664,19.969792236954014,55121.0,14.401084,0.018305587,15.697115,0.025581472,11.9607525,0.016090022,6,2834386568038204416,J223432.08+195811.1,501883895,1,0,1,501883895,J223432.08+195811.1,338.6336827,19.9697689,9.464,0.024,9.281,0.02,9.089,0.029,HH00,55440.03047221,55440.03047221,55357.45626812,
327.2816376015837,18.327509321221612,1774059610530845056,36.75400230892273,0.11674115733591171,171.8798300876298,0.13344450102352037,205.00743180325796,0.1310058425207539,15.114809,0.14520256,0.4579108196181379,8,14,123,0.14520256,3.4214935,1.3457699,1774059610530845056,21490738+1819354,347807746,1,0,1,347807746,21490738+1819354,327.280775,18.326525,11.786,0.02,11.247,0.018,10.928,0.017,2451004.9615,1774059610530845056,1237680298341368315,222172323,1,0,1,222172323,1237680298341368315,327.28135186063207,18.327193473728162,55121.0,16.247648,0.012123206,14.346002,0.010586548,13.347356,0.01579579,6,1774059610530845056,J214907.53+181938.0,492518801,1,0,1,492518801,J214907.53+181938.0,327.2814035,18.3272265,10.733,0.023,10.537,0.021,10.311,0.063,0000,55416.47659363,55416.47659363,55344.40591463,
